2.0827310520505792e-19,3.3323778759127744e-18,1.6930033379348384e-17,5.3191561590609755e-17,1.2843682669761462e-16,2.624044963956621e-16,4.774827836953392e-16,7.98188780522425e-16,1.250584203963604e-15,1.861840360414421e-15,2.659740481944612e-15,3.672305374054382e-15,4.927382030060858e-15,6.452335755224103e-15,8.273724676803154e-15,1.0417036207547782e-14,1.2906418655040087e-14,1.5764477021707066e-14,1.9012072060511196e-14,2.2668165952158623e-14,2.674967322952452e-14,3.127134353260321e-14,3.624565188199257e-14,4.1682730863997994e-14,4.759031046115706e-14,5.397367690710673e-14,6.083563714229901e-14,6.817649804839545e-14,7.599405380162649e-14,8.428361523245571e-14,9.303804568537313e-14,1.0224779618492097e-13,1.1190094411918922e-13,1.219832471454008e-13,1.3247820242970282e-13,1.433671280616149e-13,1.5462924735600519e-13,1.6624176989383488e-13,1.7817997462477377e-13,1.9041731368958573e-13,2.0292551654229656e-13,2.1567468032484067e-13,2.286333604685597e-13,2.417686884117323e-13,2.5504648977377435e-13,2.6843139770056704e-13,2.818869629341004e-13,2.953757595053492e-13,3.0885948870770143e-13,3.22299098538173e-13,3.356549007468146e-13,3.488866802020487e-13,3.6195379974736626e-13,3.748153013870817e-13,3.8743000500149607e-13,3.9975662027972915e-13,4.1175385547712527e-13,4.2338051457155283e-13,4.345955896137157e-13,4.4535834773965354e-13,4.556284153559662e-13,4.653658670583508e-13,4.745313115783316e-13,4.830859664605605e-13,4.909917298199768e-13,4.982112520639196e-13,5.04708005963352e-13,5.104463522861602e-13,5.153916040418075e-13,5.195100870633502e-13,5.227691984310597e-13,5.251374464030128e-13,5.265844900126136e-13,5.270811869625878e-13,5.265996413006567e-13,5.251132277023013e-13,5.225966163922942e-13,5.19025809335479e-13,5.143781781385066e-13,5.086324842219252e-13,5.017688988592283e-13,4.937690116513293e-13,4.846158409943865e-13,4.742938444136733e-13,4.627889306117618e-13,4.500884542708427e-13,4.361812126144631e-13,4.210574401867132e-13,4.0470880693092173e-13,3.871284131084224e-13,3.683107863940161e-13,3.482518653908839e-13,3.269489845302175e-13,3.044008480298849e-13,2.8060750777419744e-13,2.5557035375059476e-13,2.292921066048467e-13,2.0177678257121205e-13,1.7302965945788151e-13,1.4305724638878797e-13,1.1186725688520296e-13,7.946857940124184e-14,4.587124981549949e-14,1.108641639753394e-14,-2.4873692722192954e-14,-6.199579636374821e-14,-1.0026558576239791e-13,-1.3966776617367108e-13,-1.8018609816534827e-13,-2.218034404913235e-13,-2.6450179030650685e-13,-3.08262313007787e-13,-3.5306537096819374e-13,-3.988905663595487e-13,-4.4571678441259946e-13,-4.935222388250464e-13,-5.42284515108574e-13,-5.919806002558656e-13,-6.425869117353838e-13,-6.940793399070406e-13,-7.464332908772255e-13,-7.996237243788608e-13,-8.536251901936654e-13,-9.084118568278128e-13,-9.639575411048814e-13,-1.020235754566659e-12,-1.077219749764902e-12,-1.1348825468199354e-12,-1.1931969598651176e-12,-1.2521356387544112e-12,-1.3116711114099777e-12,-1.3717758127338044e-12,-1.4324221128152367e-12,-1.4935823459317896e-12,-1.5552288406033934e-12,-1.617333952983397e-12,-1.6798701001832704e-12,-1.7428097825913638e-12,-1.8061256064202847e-12,-1.8697903121253102e-12,-1.9337768033320164e-12,-1.998058167320738e-12,-2.062607696288279e-12,-2.12739891706782e-12,-2.1924056207122142e-12,-2.2576018745431466e-12,-2.322962034180658e-12,-2.3884607653598975e-12,-2.4540730664868684e-12,-2.519774281506116e-12,-2.58554011295866e-12,-2.6513466396847707e-12,-2.7171703353335098e-12,-2.7829880837537876e-12,-2.848777193983586e-12,-2.914515408261606e-12,-2.9801809105059863e-12,-3.04575234085861e-12,-3.111208810522349e-12,-3.1765299084089193e-12,-3.2416957072550563e-12,-3.3066867680948716e-12,-3.371484144805058e-12,-3.4360693870516657e-12,-3.500424543785079e-12,-3.5645321703805784e-12,-3.6283753366729063e-12,-3.691937637379486e-12,-3.755203201165075e-12,-3.818156681339172e-12,-3.8807832461941786e-12,-3.943068582212783e-12,-4.004998897787209e-12,-4.066560917747207e-12,-4.1277473160695074e-12,-4.188554209818723e-12,-4.248985991564797e-12,-4.309054704921433e-12,-4.368776795620749e-12,-4.428176419297535e-12,-4.4872822508913036e-12,-4.54612817597718e-12,-4.60475159083674e-12,-4.663193140716713e-12,-4.721495635000859e-12,-4.779703505605277e-12,-4.837862021477541e-12,-4.896016721700381e-12,-4.954212794999155e-12,-5.0124945782273805e-12,-5.070905055588164e-12,-5.1294854438952984e-12,-5.1882747900969715e-12,-5.247309644612149e-12,-5.306623747730037e-12,-5.366247784698658e-12,-5.426209152336084e-12,-5.486531779601622e-12,-5.547235959024325e-12,-5.60833822715569e-12,-5.6698512569323095e-12,-5.731783794919482e-12,-5.794140611516762e-12,-5.856922489632421e-12,-5.9201262252057684e-12,-5.983744643699747e-12,-6.047766628790849e-12,-6.1121771817602e-12,-6.176957493338221e-12,-6.24208503101446e-12,-6.307533635501357e-12,-6.373273620503634e-12,-6.439271881439616e-12,-6.505492031357013e-12,-6.571894543365643e-12,-6.638436892738508e-12,-6.705073701466415e-12,-6.77175689544821e-12,-6.838435861557321e-12,-6.90505760808439e-12,-6.971566921764917e-12,-7.03790653548214e-12,-7.104017290480562e-12,-7.169838311715905e-12,-7.235307174999212e-12,-7.300360085943446e-12,-7.364932046874398e-12,-7.428957023214455e-12,-7.492368096880122e-12,-7.555097641799742e-12,-7.617077484905127e-12,-7.678239065336524e-12,-7.738513577736171e-12,-7.797832131835266e-12,-7.856125897157853e-12,-7.913326257953922e-12,-7.969364951721999e-12,-8.024174204299618e-12,-8.077686849265433e-12,-8.129836454596825e-12,-8.180557437157295e-12,-8.229785193552247e-12,-8.277456218805639e-12,-8.323508212360861e-12,-8.367880172306564e-12,-8.410512486616617e-12,-8.451347017617765e-12,-8.490327197717954e-12,-8.52739811961538e-12,-8.56250660816418e-12,-8.595601288631803e-12,-8.626632656628925e-12,-8.6555531468219e-12,-8.682317178436073e-12,-8.706881201278072e-12,-8.729203732787348e-12,-8.749245400890453e-12,-8.766968989914223e-12,-8.78233949127128e-12,-8.795324110272559e-12,-8.805892279785889e-12,-8.814015675584933e-12,-8.819668242639838e-12,-8.822826199114167e-12,-8.823468051121328e-12,-8.82157459103946e-12,-8.817128907091525e-12,-8.81011636248638e-12,-8.800524587011888e-12,-8.788343454043029e-12,-8.773565072585842e-12,-8.756183767835581e-12,-8.736196075556472e-12,-8.713600705829407e-12,-8.688398520236003e-12,-8.660592492631046e-12,-8.630187684173945e-12,-8.597191197438522e-12,-8.56161214517443e-12,-8.523461610391768e-12,-8.482752620019983e-12,-8.439500092697177e-12,-8.393720798557874e-12,-8.345433302132943e-12,-8.294657918277504e-12,-8.241416661484211e-12,-8.185733206438582e-12,-8.127632823900774e-12,-8.067142327868632e-12,-8.004290027421895e-12,-7.939105688420838e-12,-7.871620467712767e-12,-7.801866855977298e-12,-7.729878624853741e-12,-7.65569078219597e-12,-7.579339506552761e-12,-7.500862088090452e-12,-7.420296868656457e-12,-7.337683188755626e-12,-7.2530613298728125e-12,-7.166472463149843e-12,-7.077958602595033e-12,-6.987562561530705e-12,-6.895327883639487e-12,-6.801298777501639e-12,-6.705520067958957e-12,-6.608037151518916e-12,-6.508895940899231e-12,-6.408142811503017e-12,-6.305824551903638e-12,-6.201988316347821e-12,-6.096681574760526e-12,-5.9899520635014454e-12,-5.8818477341517174e-12,-5.772416703155246e-12,-5.661707205871354e-12,-5.5497675520040505e-12,-5.436646089391229e-12,-5.3223911672693976e-12,-5.207051089294759e-12,-5.090674066684385e-12,-4.973308189802854e-12,-4.855001398673559e-12,-4.735801434281316e-12,-4.6157557889592844e-12,-4.49491167917287e-12,-4.373316018185463e-12,-4.251015379291532e-12,-4.12805595811534e-12,-4.004483550423434e-12,-3.880343529407545e-12,-3.755680818413071e-12,-3.6305398622747495e-12,-3.504964605956648e-12,-3.378998471911591e-12,-3.2526843340881925e-12,-3.126064490558096e-12,-2.99918064223148e-12,-2.872073871416457e-12,-2.744784628785917e-12,-2.6173527194170615e-12,-2.489817286523745e-12,-2.3622167938594386e-12,-2.234589011655225e-12,-2.1069710021390273e-12,-1.97939911087175e-12,-1.8519089570443244e-12,-1.7245354200327342e-12,-1.5973126259560902e-12,-1.470273949330722e-12,2.2693974808641204e-09,3.633063800068379e-08,1.8538788459533514e-07,5.865016360536147e-07,1.4280495719889542e-06,2.9470057772069378e-06,5.425354338193965e-06,9.187984156659798e-06,1.4599133564966318e-05,2.2060533228607745e-05,3.2008228179959535e-05,4.491073461774083e-05,6.12662611989558e-05,8.160083860474675e-05,0.00010646587039493136,0.00013643627091912958,0.0001721082742434014,0.00021409762564239583,0.00026303759733474605,0.00031957726655444164,0.00038437970573655406,0.0004581203660067318,0.0005414854221158081,0.0006351702697942052,0.0007398780130099296,0.0008563180772323449,0.0009852048303583235,0.0011272563103660663,0.0012831929730247314,0.0014537365305811953,0.001639608820096903,0.0018415307489339009,0.0020602212777931094,0.0022963964683938454,0.002550768575308591,0.0028240451911102408,0.003116928441054611,0.0034301142209691876,0.003764291488794943,0.004120141590542235,0.004498337642697989,0.0048995439416457945,0.005324415430983739,0.0057735971898815065,0.006247723979439151,0.006747419805527978,0.007273297538447742,0.0078259585458687,0.008405992380208453,0.009013976477360484,0.009650475906405715,0.010316043129879859,0.011011217810652143,0.01173652662955211,0.012492483144482671,0.013279587661298765,0.014098327140468169,0.014949175117171766,0.015832591651078247,0.016749023291720264,0.01769890306720396,0.018682650491008295,0.019700671585703492,0.020753358927423245,0.021841091700914604,0.022964235778044954,0.024123143800747402,0.025318155290046298,0.026549596753694945,0.0278177818223348,0.029123011378845085,0.030465573718390898,0.03184574469671628,0.033263787910984374,0.03471995486444637,0.036214485165131455,0.03774760670451357,0.03931953587126887,0.04093047774174092,0.042580626306147326,0.04427016466881169,0.0459992652843679,0.047768090165884736,0.049576791128784124,0.05142551000513225,0.053314378893156,0.055243520376113256,0.05721304777545809,0.05922306537283349,0.06127366866509983,0.06336494458811588,0.06549697177200528,0.06766982076550726,0.06988355429001164,0.07213822746336945,0.07443388805137728,0.07677057669004081,0.07914832713333356,0.08156716647300341,0.08402711538156853,0.08652818832884868,0.08907039381929178,0.09165373460449859,0.0942782079140967,0.09694380566360936,0.09965051467820957,0.1023983168953614,0.1051871895808951,0.10801710552592286,0.11088803325477638,0.1137999372157684,0.11675277798062725,0.11974651242874096,0.12278109393780888,0.12585647256126706,0.12897259520995527,0.13212940582248003,0.13532684553776728,0.13856485285817352,0.14184336381285878,0.14516231211350744,0.14852162930851434,0.1519212449312239,0.15536108664497444,0.1588410803838081,0.1623611504884649,0.165921219839556,0.16952120998464035,0.17316104126389095,0.1768406329284226,0.18055990325851476,0.18431876967339023,0.18811714884208902,0.19195495678492427,0.19583210897712935,0.1997485204422401,0.203704105848662,0.20769877959524702,0.21173245590094947,0.215805048882881,0.21991647263924313,0.2240666413201565,0.22825546920407447,0.23248287076169194,0.23674876072605885,0.24105305414988062,0.2453956664695621,0.24977651355621627,0.25419551177387856,0.2586525780245427,0.26314762980079326,0.2676805852251875,0.27225136309755926,0.27685988292906516,0.2815060649844163,0.2861898303109037,0.2909111007758173,0.2956697990907606,0.30046584884451716,0.30529917452295974,0.31016970153762247,0.31507735624150335,0.32002206595359933,0.3250037589708928,0.3300223645891033,0.3350778131111412,0.3401700358643254,0.345298965205578,0.35046453453535203,0.35566667829983245,0.36090533200181224,0.36618043220015395,0.3714919165178461,0.37683972363897017,0.3822233008777107,0.38764207033830567,0.39309520414937515,0.3985818032867017,0.4041012909977979,0.4096530041782173,0.4152363637489384,0.4208507152649582,0.4264953981106863,0.43216968530558597,0.43787281267651745,0.4436039579077039,0.44936225400466057,0.45514678354625643,0.4609565859942409,0.4667906576320373,0.4726479564279368,0.4785274039491781,0.48442788919600893,0.49034827107252915,0.4962873817209311,0.5022440290264416,0.5082169996415389,0.5142050613478577,0.5202069658331158,0.5262214508634978,0.5322472428305859,0.5382830587351333,0.5443276085069295,0.5503795968162406,0.5564377251668283,0.5625006935545032,0.5685672023349977,0.5746359537477287,0.5807056535630115,0.5867750124862581,0.592842747591978,0.598907583620442,0.6049682542085916,0.6110235030881642,0.6170720851258439,0.6231127674291848,0.6291443302100169,0.6351655678022967,0.6411752893639354,0.6471723198089684,0.6531555003636238,0.6591236894139263,0.6650757629320189,0.6710106152394628,0.6769271593196257,0.6828243274964609,0.688701071648244,0.6945563638014585,0.7003891962603631,0.7061985821157193,0.7119835553036731,0.7177431710293699,0.7234765057674937,0.7291826576012815,0.7348607461758296,0.7405099129535894,0.7461293211302773,0.75171815580856,0.7572756238851331,0.7628009541449475,0.7682933971267831,0.7737522251410012,0.7791767321197607,0.7845662335618734,0.7899200663727142,0.7952375887402887,0.8005181799688864,0.8057612402909315,0.8109661906975284,0.8161324726910444,0.8212595481149089,0.826346898852165,0.8313940266562028,0.8364004528007182,0.8413657179124882,0.8462893815782867,0.851171022180339,0.8560102364657755,0.8608066393850234,0.8655598636293332,0.8702695594720781,0.8749353942797689,0.8795570523560189,0.8841342344312896,0.8886666575091305,0.8931540543396701,0.8975961732676543,0.9019927776944258,0.9063436459272467,0.9106485706342059,0.9149073586943111,0.9191198306494355,0.9232858205546969,0.9274051754312106,0.9314777551163278,0.9355034317206066,0.9394820894775542,0.9434136242078718,0.947297943168427,0.9511349645264734,0.9549246172076696,0.9586668403826271,0.9623615833138807,0.966008804856786,0.969608473305433,0.9731605659095945,0.9766650687196574,0.9801219761210228,0.9835312906782039,0.9868930226877985,0.9902071900219688,0.993473817700846,0.9966929377356645,0.9998645887212212,1.0029888156789832,1.0060656696700079,1.0090952076383792,1.0120774920448015,1.0150125907107475,1.0179005764727633,1.0207415270277302,1.023535524607767,1.0262826558270128,1.0289830113768839,1.0316366858747834,1.0342437775793558,1.036804388241524,1.039318622839286,1.0417865894314673,1.0442083989115238,1.0465841648643779,1.048914003338628,1.0511980327068111,1.0534363734553678,1.0556291480486468,1.057776480735933,1.059878497419482,1.0619353254778874,1.063947093638401,1.0659139318158974,1.0678359709897005,1.0697133430573917,1.0715461807163311,1.073334617331551,1.0750787868221252,1.0767788235423907,1.0784348621732864,1.0800470376161548,1.0816154848891355,1.0831403390328105,1.08462173501171,1.0860598076310781,1.0874546914435175,1.0888065206761721,1.0901154291425101,1.0913815501792405,1.0926050165632066,1.0937859604573765,1.0949245133327965,1.0960208059230199,1.0970749681510465,1.098087129091579,1.0990574169028566,1.099985958796154,1.1008728809723989,1.101718308598355,1.102522365747899,1.103285175384354,1.1040068593062868,1.1046875381354884,1.1053273333947249,1.105926390904996,1.1064849040227578,1.107003113228581,1.1074813039522258,1.1079198035304936,1.108318979353799,1.1086792358022521,1.109001012507394,1.1092847814773186,1.1095310453853513,1.1097403349632042,1.1099132072864382,1.1100502434570914,1.110152046882114,1.1102192412404666,1.11025246876307,1.1102523884667421,1.110219674449892,1.110155014369652,1.1100591077697237,1.1099326647745615,1.1097764044659333,1.1095910537675648,1.1093773458858807,1.1091360193593889,1.108867816577184,1.108573482969061,1.1082537656130274,1.1079094125443698,1.1075411714608703,1.1071497891315685,1.1067360102057904,1.1063005767049683,1.1058442269391053,1.105367695067602,1.1048717101244794,1.1043569956366157,1.1038242687570108,1.1032742399310813,1.102707612135498,1.1021250805851883,1.1015273320738308,1.100915044715946,1.1002888873839873,1.0996495194813565,1.0989975904701765,1.0983337396722548,1.0976585958810359,1.0969727771884727,1.0962768906743035,1.095571532257504,1.0948572864558863,1.0941347262613146,1.09340441296265,1.092666896044248,1.0919227130654456,1.0911723895820529,1.0904164390758522,1.0896553628988792,1.088889650246767,1.0881197781255967,1.0873462113633399,1.0865694025989823,1.0857897923267743,1.0850078089072066,1.0842238686392502,1.0834383757926134,1.0826517227036279,1.0818642898280517,1.0810764458567232,1.0802885477880084,1.0795009410597893,1.0787139596404995,1.0779279261744312,1.0771431520901595,1.0763599377565427,1.0755785726072138,1.074799335304999,1.07402249388106,1.0732483059057754,1.0724770186410422,1.0717088692159453,1.070944084790683,1.070182882735598,1.0694254708051658,1.0686720473191786,1.0679228013452375,1.0671779128810621,1.0664375530439514,1.0657018842533503,1.0649710604257845,1.0642452271569467,1.0635245219206673,1.0628090742498966,1.0620990059383426,1.0613944312198165,1.0606954569712501,1.060002182889948,1.0593147016967883,1.0586330993109845,1.0579574550523703,1.057287841813325,1.0566243262591395,1.055966968996804,1.0553158247725523,1.0546709426372423,1.0540323661402782,1.0534001334913454,1.0527742777500047,1.0521548269835679,1.0515418044517566,1.050935228760526,1.0503351140412698,1.049741470100421,1.0491543025927723,1.0485736131666987,1.0479993996312442,1.0474316560968302,1.0468703731358333,1.0463155379186606,1.045767134367613,1.045225143288225,1.0446895425162728,1.044160307044291,1.0436374091616418,1.0431208185761396,1.0426105025471477,1.0421064260022601,1.041608551663436,1.0411168401587034,1.0406312501413866,1.0401517383968106,1.0396782599547088,1.039210768190927,1.0387492149331297,1.0382935505575168,1.0378437240879703,1.0373996832878156,1.0369613747525732,1.0365287439968083,1.0361017355406712,1.035680292991894,1.0352643591263175,1.034853875965106,1.034448784849471,1.0340490265131896,1.033654541151742,1.0332652684902301,1.0328811478471522,1.0325021181978313,1.0321281182330533,1.0317590864181228,1.031394961046595,1.0310356802950846,1.0306811822723236,1.030331405069855,1.0299862868066463,1.0296457656758093,1.0293097799849957,1.0289782681992905,1.0286511689776117,1.0283284212119272,1.0280099640598825,1.0276957369804909,1.0273856797632044,1.0270797325602365,1.0267778359122846,1.0264799307776407,1.0261859585547726,1.0258958611083806,1.0256095807890335,1.0253270604563296,1.0250482434957804,1.0247731277609502,1.0245017105764278,1.0242340092761517,1.0239700402146215,1.023709774426686,1.0234531827321183,1.0232002182916524,1.0229508343038458,1.0227049771843237,1.0224625935414375,1.022223627515918,1.02198802355151,1.0217557253655953,1.021526677065297,1.0213008227594649,1.0210781070187862,1.0208584747417315,1.0206418713500698,1.0204282427566702,1.0202175354504628,1.0200096965058754,1.019804673618532,1.019602415131999,1.0194028700492526,1.0192059880664812,1.0190117195711244,1.018820015678055,1.0186308282193408,1.0184441097804144,1.0182598136843877,1.0180778940268127,1.0178983056563635,1.0177210042072868,1.0175459460777472,1.0173730884593608,1.0172023893141948,1.017033807400978,1.016867302251525,1.0167028341933788,1.0165403643262545,1.016379854540996,1.0162212674964914,1.0160645666349328,1.0159097161595292,1.0157566810461467,1.0156054270220436,1.0154559205740348,1.0153081289283894,1.0151620200557148,1.0150175626520888,1.014874726140898,1.0147334806552222,1.0145937970368861,1.014455646820074,1.0143190022278674,1.014183836157038,1.0140501221723521,1.0139178344924682,1.0137869479822854,1.013657438139861,1.0135292810870753,1.0134024535574748,1.0132769328855133,1.0131526969952294,1.0130297243883069,1.0129079941334944,1.0127874858537165,1.0126681797161452,1.012550056418573,1.012433097180057,1.0123172837267456,1.0122025982830212,1.0120890235569535,1.0119765427318783,1.0118651394516307,1.011754797812503,1.0116455023483966,1.0115372380231107,1.011429990215532,1.011323744712215,1.0112184876927137,1.011114205722421,1.0110108857381312,1.0109085150411126,1.010807081282978,1.010706572458968,1.0106069768941943,1.0105082832371195,1.0104104804462235,1.0103135577836693,1.010217504802436,1.0101223113401627,1.0100279675067814,1.009934463678534,1.0098417904861294,1.0097499388089346,1.0096588997636722,1.0095686646987834,1.0094792251836813,1.009390573003285,1.009302700147834,1.009215598807597,1.0091292613632483,1.0090436803807536,1.0089588486023051,1.008874758941388,1.008791404474268,1.0087087784352404,1.008626874208661,1.0085456853243802,1.0084652054503056,1.0083854283880236,1.0083063480658792,1.0082279585347862,1.008150253961809,1.0080732286261629,1.0079968769132794,1.0079211933109982,1.0078461724040972,1.0077718088706755,1.0076980974771304,1.0076250330747287,1.0075526105950114,1.0074808250465528,1.007409671510771,1.0073391451388736
